Station,date,Period,predicted_ridership,required_trains
Station_21,2022-08-14,Weekend/Holiday,77.41313595204582,1
Station_21,2022-08-15,AM Peak,1004.6546486005792,2
Station_21,2022-08-15,Midday,325.75020389501015,1
Station_21,2022-08-16,AM Peak,936.5953835943056,2
Station_21,2022-08-16,Midday,313.43862818725495,1
Station_21,2022-08-17,AM Peak,962.5480686578347,2
Station_21,2022-08-17,Midday,317.0796819300756,1
Station_21,2022-08-18,AM Peak,1032.934923784488,2
Station_21,2022-08-18,Midday,336.5566914821236,1
Station_21,2022-08-19,AM Peak,1042.5208633831626,2
Station_21,2022-08-19,Midday,359.3000130090496,1
Station_21,2022-08-20,Weekend/Holiday,80.18124261591112,1
Station_21,2022-08-21,Weekend/Holiday,80.91731282684833,1
Station_21,2022-08-22,AM Peak,1019.9613876477621,2
Station_21,2022-08-22,Midday,355.72988600601167,1
Station_21,2022-08-23,AM Peak,937.251239885567,2
Station_21,2022-08-23,Midday,337.6776969015444,1
Station_21,2022-08-24,AM Peak,961.1413150446341,2
Station_21,2022-08-24,Midday,337.54337184685585,1
Station_21,2022-08-25,AM Peak,1020.3526128598141,2
Station_21,2022-08-25,Midday,356.86543907831765,1
Station_21,2022-08-26,AM Peak,1028.85773641219,2
Station_21,2022-08-26,Midday,375.40427109960217,1
Station_21,2022-08-27,Weekend/Holiday,81.47054840082194,1
Station_21,2022-08-28,Weekend/Holiday,78.76942737111835,1
Station_21,2022-08-29,AM Peak,1013.3452474635928,2
Station_21,2022-08-29,Midday,368.11517817733755,1
Station_21,2022-08-30,AM Peak,944.1888518812042,2
Station_21,2022-08-30,Midday,363.3863139511193,1
Station_21,2022-08-31,AM Peak,896.5175322966793,2
Station_21,2022-08-31,Midday,406.1313597089026,1
Station_21,2022-09-01,AM Peak,908.8107776776658,2
Station_21,2022-09-01,Midday,449.6125632557765,1
Station_21,2022-09-02,AM Peak,899.5029867866022,2
Station_21,2022-09-02,Midday,461.63195167197625,1
Station_21,2022-09-03,Weekend/Holiday,89.71823461284708,1
Station_21,2022-09-04,Weekend/Holiday,127.47723047145587,1
Station_21,2022-09-05,Weekend/Holiday,118.61540895394899,1
Station_21,2022-09-06,AM Peak,857.8793105352141,2
Station_21,2022-09-06,Midday,456.2281608262185,1
Station_21,2022-09-07,AM Peak,740.6777182083199,2
Station_21,2022-09-07,Midday,414.32237789106784,1
Station_21,2022-09-08,AM Peak,825.6675863289157,2
Station_21,2022-09-08,Midday,419.56041734790085,1
Station_21,2022-09-09,AM Peak,1006.6904090763246,2
Station_21,2022-09-09,Midday,425.4159160668302,1
Station_21,2022-09-10,Weekend/Holiday,155.75569727544422,1
Station_21,2022-09-11,Weekend/Holiday,143.67509781279364,1
Station_21,2022-09-12,AM Peak,1068.2542618802513,2
Station_21,2022-09-12,Midday,449.2359391309764,1
Station_21,2022-09-13,AM Peak,1036.410754054464,2
Station_21,2022-09-13,Midday,447.5183544675655,1
Station_21,2022-09-14,AM Peak,1049.0718353773104,2
Station_21,2022-09-14,Midday,440.2578918093718,1
Station_21,2022-09-15,AM Peak,1257.515947151235,3
Station_21,2022-09-15,Midday,518.5514799597823,1
Station_21,2022-09-16,AM Peak,1336.6566215491453,3
Station_21,2022-09-16,Midday,562.5480370358875,1
Station_21,2022-09-17,Weekend/Holiday,149.86695015552965,1
Station_21,2022-09-18,Weekend/Holiday,117.70016678498132,1
Station_21,2022-09-19,AM Peak,1381.3343208863334,3
Station_21,2022-09-19,Midday,580.7361240951095,1
Station_21,2022-09-20,AM Peak,1289.8528042663693,3
Station_21,2022-09-20,Midday,556.854410072767,1
Station_21,2022-09-21,AM Peak,1323.4152187504938,3
Station_21,2022-09-21,Midday,556.4754967471338,1
Station_21,2022-09-22,AM Peak,1399.3439681605496,3
Station_21,2022-09-22,Midday,579.0715456299599,1
Station_21,2022-09-23,AM Peak,1414.8175921262869,3
Station_21,2022-09-23,Midday,591.9403256533625,1
Station_21,2022-09-26,AM Peak,1405.7411274935373,3
Station_21,2022-09-26,Midday,584.5215438788221,1
Station_21,2022-09-27,AM Peak,1314.068494821027,3
Station_21,2022-09-27,Midday,553.9160788869833,1
Station_21,2022-09-28,AM Peak,1343.9065018591896,3
Station_21,2022-09-28,Midday,554.0657976448559,1
Station_21,2022-09-29,AM Peak,1417.9130957951659,3
Station_21,2022-09-29,Midday,574.6211823677231,1
Station_21,2022-09-30,AM Peak,1425.4370586851855,3
Station_21,2022-09-30,Midday,585.3415839988553,1
Station_21,2022-10-01,Weekend/Holiday,87.25106253440919,1
Station_21,2022-10-02,Weekend/Holiday,62.9286640846023,1
Station_21,2022-10-03,AM Peak,1415.1356672665297,3
Station_21,2022-10-03,Midday,570.9986170043245,1
Station_21,2022-10-04,AM Peak,1272.9114055037364,3
Station_21,2022-10-04,Midday,528.5649005515454,1
Station_21,2022-10-05,AM Peak,1300.2885085059347,3
Station_21,2022-10-05,Midday,521.5382782946375,1
Station_21,2022-10-06,AM Peak,1379.2746084029673,3
Station_21,2022-10-06,Midday,556.1969560762437,1
Station_21,2022-10-07,AM Peak,1392.2426003531168,3
Station_21,2022-10-07,Midday,583.064094127537,1
Station_21,2022-10-08,Weekend/Holiday,72.0775870539976,1
Station_21,2022-10-09,Weekend/Holiday,97.09662868716771,1
Station_21,2022-10-10,Weekend/Holiday,63.78635747660621,1
Station_21,2022-10-11,AM Peak,1388.1322595638542,3
Station_21,2022-10-11,Midday,577.6429596482844,1
Station_21,2022-10-12,AM Peak,1268.1170079811322,3
Station_21,2022-10-12,Midday,534.6702036799409,1
Station_21,2022-10-13,AM Peak,1367.423654891224,3
Station_21,2022-10-13,Midday,546.426406734878,1
Station_21,2022-10-14,AM Peak,1444.6952796915289,3
Station_21,2022-10-14,Midday,587.7326596246064,1
Station_21,2022-10-15,Weekend/Holiday,82.33259188700566,1
Station_21,2022-10-17,AM Peak,1406.0238073283408,3
Station_21,2022-10-17,Midday,584.3316348717717,1
Station_21,2022-10-18,AM Peak,1248.2530976467417,3
Station_21,2022-10-18,Midday,525.7083217534469,1
Station_21,2022-10-19,AM Peak,1138.6355595586315,2
Station_21,2022-10-19,Midday,488.1499112626683,1
Station_21,2022-10-20,AM Peak,1301.5437430869706,3
Station_21,2022-10-20,Midday,541.2975305235354,1
Station_21,2022-10-21,AM Peak,1349.396311297558,3
Station_21,2022-10-21,Midday,586.9039923758552,1
Station_21,2022-10-22,Weekend/Holiday,69.79886343513112,1
Station_21,2022-10-23,Weekend/Holiday,74.46740557774069,1
Station_21,2022-10-24,AM Peak,1347.966713779089,3
Station_21,2022-10-24,Midday,589.6668416721966,1
Station_21,2022-10-25,AM Peak,1271.7741016084728,3
Station_21,2022-10-25,Midday,553.7946857173843,1
Station_21,2022-10-26,AM Peak,1304.6302895635813,3
Station_21,2022-10-26,Midday,565.3772721771107,1
Station_21,2022-10-27,AM Peak,1366.0369643346507,3
Station_21,2022-10-27,Midday,585.8711731568613,1
Station_21,2022-10-28,AM Peak,1368.000919225003,3
Station_21,2022-10-28,Midday,599.5980171878559,1
Station_21,2022-10-29,Weekend/Holiday,65.51402701488723,1
Station_21,2022-10-30,Weekend/Holiday,52.9700788292098,1
Station_21,2022-10-31,AM Peak,1358.5635531211178,3
Station_21,2022-10-31,Midday,592.6432477279845,1
Station_21,2022-11-01,AM Peak,1243.4072842755784,3
Station_21,2022-11-01,Midday,546.8969654407238,1
Station_21,2022-11-02,AM Peak,1266.5643986687205,3
Station_21,2022-11-02,Midday,542.4786221969483,1
Station_21,2022-11-03,AM Peak,1349.3055965593262,3
Station_21,2022-11-03,Midday,571.6226206974422,1
Station_21,2022-11-04,AM Peak,1385.5413648400324,3
Station_21,2022-11-04,Midday,592.1064036664817,1
Station_21,2022-11-05,Weekend/Holiday,49.62891341438615,1
Station_21,2022-11-06,Weekend/Holiday,51.240150841671095,1
Station_21,2022-11-07,AM Peak,1390.6810612647478,3
Station_21,2022-11-07,Midday,591.2313974167856,1
Station_21,2022-11-08,AM Peak,1271.2035559474516,3
Station_21,2022-11-08,Midday,552.1905967639221,1
Station_21,2022-11-09,AM Peak,1304.8298067758174,3
Station_21,2022-11-09,Midday,541.9911461510692,1
Station_21,2022-11-10,AM Peak,1379.791599085628,3
Station_21,2022-11-10,Midday,553.7247580392179,1
Station_21,2022-11-11,AM Peak,1397.7255027194617,3
Station_21,2022-11-11,Midday,549.2741965020331,1
Station_21,2022-11-14,AM Peak,1355.3096676790683,3
Station_21,2022-11-14,Midday,517.3696942817246,1
Station_21,2022-11-15,AM Peak,1168.1014295624948,2
Station_21,2022-11-15,Midday,452.18157284358114,1
Station_21,2022-11-16,AM Peak,1175.760230783916,2
Station_21,2022-11-16,Midday,445.50021310419675,1
Station_21,2022-11-17,AM Peak,1279.4076802122086,3
Station_21,2022-11-17,Midday,490.54605142325175,1
Station_21,2022-11-18,AM Peak,1278.4832510822534,3
Station_21,2022-11-18,Midday,517.1780272955828,1
Station_21,2022-11-19,Weekend/Holiday,67.45320760676469,1
Station_21,2022-11-20,Weekend/Holiday,70.71683433335494,1
Station_21,2022-11-21,AM Peak,1253.2516471441882,3
Station_21,2022-11-21,Midday,520.2334013458897,1
Station_21,2022-11-22,AM Peak,1152.5399157741297,2
Station_21,2022-11-22,Midday,496.50134724316007,1
Station_21,2022-11-23,AM Peak,1260.300642692583,3
Station_21,2022-11-23,Midday,517.6611652552934,1
Station_21,2022-11-24,AM Peak,1343.9644496184003,3
Station_21,2022-11-24,Midday,537.874417280396,1
Station_21,2022-11-25,AM Peak,1341.1268280580043,3
Station_21,2022-11-25,Midday,560.9827614341198,1
Station_21,2022-11-28,AM Peak,1334.027363471108,3
Station_21,2022-11-28,Midday,557.7675676937963,1
Station_21,2022-11-29,AM Peak,1209.3351116543276,3
Station_21,2022-11-29,Midday,525.2309912378731,1
Station_21,2022-11-30,AM Peak,1249.9717635751695,3
Station_21,2022-11-30,Midday,527.4694633487,1
Station_21,2022-12-01,AM Peak,1319.7924317103161,3
Station_21,2022-12-01,Midday,556.176851049019,1
Station_21,2022-12-02,AM Peak,1307.1959114774636,3
Station_21,2022-12-02,Midday,571.2455932496283,1
Station_21,2022-12-03,Weekend/Holiday,47.54623210473386,1
Station_21,2022-12-04,Weekend/Holiday,51.55014343049953,1
Station_21,2022-12-05,AM Peak,1295.3955415390387,3
Station_21,2022-12-05,Midday,559.5397910465725,1
Station_21,2022-12-06,AM Peak,1199.1983227679511,2
Station_21,2022-12-06,Midday,527.4528106556043,1
Station_21,2022-12-07,AM Peak,1245.5261140733376,3
Station_21,2022-12-07,Midday,530.8981260058488,1
Station_21,2022-12-08,AM Peak,1312.4408210436604,3
Station_21,2022-12-08,Midday,546.8269712499258,1
Station_21,2022-12-09,AM Peak,1335.7036335767866,3
Station_21,2022-12-09,Midday,552.74373094634,1
Station_21,2022-12-10,Weekend/Holiday,42.82706134359063,1
Station_21,2022-12-11,Weekend/Holiday,44.7653670991009,1
Station_21,2022-12-12,AM Peak,1353.5495592428792,3
Station_21,2022-12-12,Midday,553.8692504491546,1
Station_21,2022-12-13,AM Peak,1247.718501598501,3
Station_21,2022-12-13,Midday,508.02615815366437,1
Station_21,2022-12-14,AM Peak,1283.8284242441346,3
Station_21,2022-12-14,Midday,499.01519857859205,1
Station_21,2022-12-15,AM Peak,1337.4626622439291,3
Station_21,2022-12-15,Midday,539.8082532134714,1
Station_21,2022-12-16,AM Peak,1360.5502479164866,3
Station_21,2022-12-16,Midday,575.8324140932506,1
Station_21,2022-12-17,Weekend/Holiday,37.249320208420954,1
Station_21,2022-12-18,Weekend/Holiday,48.54696171686993,1
Station_21,2022-12-19,AM Peak,1252.9366717139999,3
Station_21,2022-12-19,Midday,543.5825084536452,1
Station_21,2022-12-20,AM Peak,1071.528263220508,2
Station_21,2022-12-20,Midday,478.66330777246276,1
Station_21,2022-12-21,AM Peak,1072.46600890474,2
Station_21,2022-12-21,Midday,468.4846612894212,1
Station_21,2022-12-22,AM Peak,1076.6898373731801,2
Station_21,2022-12-22,Midday,479.38306715307226,1
Station_21,2022-12-23,AM Peak,995.0441624322145,2
Station_21,2022-12-23,Midday,441.29938554805517,1
Station_21,2022-12-24,Weekend/Holiday,50.49163599947991,1
Station_21,2022-12-25,Weekend/Holiday,57.24855254842538,1
Station_21,2022-12-26,Weekend/Holiday,30.599724233021163,1
Station_21,2022-12-27,Weekend/Holiday,27.617342649126726,1
Station_21,2022-12-28,AM Peak,840.1143639673969,2
Station_21,2022-12-28,Midday,364.94680188108936,1
Station_21,2022-12-29,AM Peak,727.3870095696865,2
Station_21,2022-12-29,Midday,300.18323485522217,1
Station_21,2022-12-30,AM Peak,675.7436270953392,2
Station_21,2022-12-30,Midday,278.4243544435002,1
Station_21,2022-12-31,Weekend/Holiday,33.531933404307836,1
Station_22,2022-08-21,Weekend/Holiday,28.581556656176133,1
Station_22,2022-08-27,Weekend/Holiday,24.48234838029623,1
Station_22,2022-08-28,Weekend/Holiday,25.77586500552445,1
Station_22,2022-09-03,Weekend/Holiday,24.13658324205369,1
Station_22,2022-09-04,Weekend/Holiday,27.324359118921336,1
Station_22,2022-09-05,Weekend/Holiday,0.5074296068709145,1
Station_22,2022-09-17,Weekend/Holiday,26.997758417795865,1
Station_22,2022-09-18,Weekend/Holiday,28.217333247259887,1
Station_22,2022-10-01,Weekend/Holiday,25.541016975974173,1
Station_22,2022-10-02,Weekend/Holiday,22.953827594889674,1
Station_22,2022-10-08,Weekend/Holiday,18.909458701346978,1
Station_22,2022-10-09,Weekend/Holiday,17.582849517733848,1
Station_22,2022-10-10,Weekend/Holiday,-11.818694671120795,1
Station_22,2022-10-22,Weekend/Holiday,11.65438350002188,1
Station_22,2022-11-20,Weekend/Holiday,10.225110649027727,1
Station_23,2022-01-07,Midday,149.51768237255425,1
Station_23,2022-01-09,Weekend/Holiday,340.70875797696567,1
Station_23,2022-01-13,AM Peak,163.57459749050452,1
Station_23,2022-01-14,AM Peak,166.29634260214812,1
Station_23,2022-01-17,AM Peak,158.06311790193337,1
Station_23,2022-01-18,AM Peak,158.45220735294873,1
Station_23,2022-01-19,AM Peak,153.66417656713213,1
Station_23,2022-01-20,AM Peak,151.4524217397552,1
Station_23,2022-01-21,AM Peak,156.13137286573493,1
Station_23,2022-01-24,AM Peak,152.87007860510118,1
Station_23,2022-01-25,AM Peak,157.64245756873623,1
Station_23,2022-01-26,AM Peak,169.36369055879044,1
Station_23,2022-01-27,AM Peak,192.32837440201806,1
Station_23,2022-01-28,AM Peak,205.7878442324215,1
Station_23,2022-01-31,AM Peak,205.0392979809362,1
Station_23,2022-02-01,AM Peak,232.31833522484268,1
Station_23,2022-02-02,AM Peak,239.0997308144492,1
Station_23,2022-02-03,AM Peak,250.50753777046754,1
Station_23,2022-02-04,AM Peak,253.04618328553005,1
Station_23,2022-02-07,AM Peak,244.48175007595384,1
Station_23,2022-02-08,AM Peak,242.01445940763233,1
Station_23,2022-02-09,AM Peak,256.4852611237711,1
Station_23,2022-02-10,AM Peak,278.2743705504221,1
Station_23,2022-02-11,AM Peak,286.57061716781584,1
Station_23,2022-02-14,AM Peak,293.39228887455977,1
Station_23,2022-02-15,AM Peak,301.78524293952427,1
Station_23,2022-02-16,AM Peak,318.8552851401689,1
Station_23,2022-02-17,AM Peak,326.09547972057396,1
Station_23,2022-02-18,AM Peak,329.84781990000164,1
Station_23,2022-02-22,AM Peak,330.32440472592884,1
Station_23,2022-02-23,AM Peak,316.3144286191133,1
Station_23,2022-02-24,AM Peak,321.9771237419649,1
Station_23,2022-02-25,AM Peak,332.4714720335301,1
Station_23,2022-02-28,AM Peak,328.08414593002067,1
Station_23,2022-03-01,AM Peak,314.11360426319163,1
Station_23,2022-03-02,AM Peak,318.19308467050126,1
Station_23,2022-03-03,AM Peak,361.5596393246153,1
Station_23,2022-03-04,AM Peak,385.72708493177555,1
Station_23,2022-03-07,AM Peak,400.511336625231,1
Station_23,2022-03-08,AM Peak,404.63066000459617,1
Station_23,2022-03-09,AM Peak,431.2842387282618,1
Station_23,2022-03-10,AM Peak,444.7507917724683,1
Station_23,2022-03-11,AM Peak,460.96751278164294,1
Station_23,2022-03-14,AM Peak,460.98660151327476,1
Station_23,2022-03-15,AM Peak,451.3081318641658,1
Station_23,2022-03-16,AM Peak,453.6434335913066,1
Station_23,2022-03-17,AM Peak,457.3611068400377,1
Station_23,2022-03-18,AM Peak,455.784205357672,1
Station_23,2022-03-21,AM Peak,438.61009146670347,1
Station_23,2022-03-22,AM Peak,414.88539216057995,1
Station_23,2022-03-23,AM Peak,421.1321411953649,1
Station_23,2022-03-24,AM Peak,450.6182596061523,1
Station_23,2022-03-25,AM Peak,468.4340315259137,1
Station_23,2022-03-28,AM Peak,484.96174451842927,1
Station_23,2022-03-29,AM Peak,481.15127088666134,1
Station_23,2022-03-30,AM Peak,500.926505869221,1
Station_23,2022-03-31,AM Peak,523.3663597768591,1
Station_23,2022-04-01,AM Peak,536.8473269188396,1
Station_23,2022-04-04,AM Peak,539.6488152216602,1
Station_23,2022-04-05,AM Peak,515.7778145709219,1
Station_23,2022-04-06,AM Peak,532.2722308106888,1
Station_23,2022-04-07,AM Peak,565.0712593631742,1
Station_23,2022-04-08,AM Peak,582.7451054569701,1
Station_23,2022-04-11,AM Peak,585.1866123529777,1
Station_23,2022-04-12,AM Peak,561.4305238307824,1
Station_23,2022-04-13,AM Peak,580.1068096240056,1
Station_23,2022-04-14,AM Peak,602.5382163629822,2
Station_23,2022-04-18,AM Peak,592.9138534331289,1
Station_23,2022-04-19,AM Peak,587.6786030551583,1
Station_23,2022-04-20,AM Peak,551.90833692289,1
Station_23,2022-04-21,AM Peak,580.9299690121302,1
Station_23,2022-04-22,AM Peak,603.1236491119711,2
Station_23,2022-04-25,AM Peak,594.887137445151,1
Station_23,2022-04-26,AM Peak,563.9713354073936,1
Station_23,2022-04-27,AM Peak,544.5016724053066,1
Station_23,2022-04-28,AM Peak,592.2341712848904,1
Station_23,2022-04-29,AM Peak,596.9168493263262,1
Station_23,2022-05-02,AM Peak,599.5545621441321,1
Station_23,2022-05-03,AM Peak,571.4630481341159,1
Station_23,2022-05-04,AM Peak,588.624915998539,1
Station_23,2022-05-05,AM Peak,632.1862365324043,2
Station_23,2022-05-06,AM Peak,646.3916963904708,2
Station_23,2022-05-09,AM Peak,658.2881232929168,2
Station_23,2022-05-10,AM Peak,628.112750271717,2
Station_23,2022-05-11,AM Peak,649.7663859416126,2
Station_23,2022-05-12,AM Peak,683.7563154399747,2
Station_23,2022-05-13,AM Peak,693.5208128199135,2
Station_23,2022-05-16,AM Peak,686.969992269529,2
Station_23,2022-05-17,AM Peak,639.5043474441684,2
Station_23,2022-05-18,AM Peak,659.3954054188565,2
Station_23,2022-05-19,AM Peak,698.6449079275981,2
Station_23,2022-05-20,AM Peak,704.3436016152334,2
Station_23,2022-05-21,Weekend/Holiday,349.7314840064382,1
Station_23,2022-05-22,Weekend/Holiday,399.03084707774235,1
Station_23,2022-05-23,Weekend/Holiday,516.8211402123201,1
Station_23,2022-05-24,AM Peak,705.2741309926148,2
Station_23,2022-05-25,AM Peak,666.6749628607295,2
Station_23,2022-05-26,AM Peak,704.5553894137236,2
Station_23,2022-05-27,AM Peak,745.0470614038009,2
Station_23,2022-05-28,Weekend/Holiday,734.9070487700747,2
Station_23,2022-05-29,Weekend/Holiday,905.0704984916676,2
Station_23,2022-05-30,AM Peak,742.6741762022452,2
Station_23,2022-05-31,AM Peak,701.9702711870846,2
Station_23,2022-06-01,AM Peak,663.0898113878675,2
Station_23,2022-06-02,AM Peak,744.811728621488,2
Station_23,2022-06-03,AM Peak,775.2455488192795,2
Station_23,2022-06-04,Weekend/Holiday,1054.1872399767112,2
Station_23,2022-06-05,Weekend/Holiday,1196.2147259675212,2
Station_23,2022-06-09,AM Peak,782.3553859947392,2
Station_23,2022-06-10,AM Peak,722.0878950013275,2
Station_23,2022-06-11,Weekend/Holiday,1425.6405115010705,3
Station_23,2022-06-12,Weekend/Holiday,1425.2301415215466,3
Station_23,2022-06-13,AM Peak,772.5748819212896,2
Station_23,2022-06-14,AM Peak,773.3807451455148,2
Station_23,2022-06-15,AM Peak,724.5967398167729,2
Station_23,2022-06-16,AM Peak,734.5033764100308,2
Station_23,2022-06-17,AM Peak,761.6249919173306,2
Station_23,2022-06-18,Weekend/Holiday,1351.7412552348883,3
Station_23,2022-06-19,Weekend/Holiday,1319.5561068903912,3
Station_23,2022-06-20,AM Peak,842.9977180658229,2
Station_23,2022-06-21,AM Peak,787.7939623526377,2
Station_23,2022-06-22,AM Peak,806.6408297436565,2
Station_23,2022-06-23,AM Peak,834.0027772588442,2
Station_23,2022-06-24,AM Peak,835.372241909389,2
Station_23,2022-06-25,Weekend/Holiday,1349.3563959433454,3
Station_23,2022-06-26,Weekend/Holiday,1438.7422917543863,3
Station_23,2022-06-27,AM Peak,828.1165639945104,2
Station_23,2022-06-28,AM Peak,765.0876574471579,2
Station_23,2022-06-29,AM Peak,778.061289889217,2
Station_23,2022-06-30,AM Peak,816.3091360962447,2
Station_23,2022-07-01,Weekend/Holiday,1425.6855882358388,3
Station_23,2022-07-02,Weekend/Holiday,1485.3999537143509,3
Station_23,2022-07-03,Weekend/Holiday,1519.7925479795344,3
Station_23,2022-07-04,AM Peak,821.4061152699262,2
Station_23,2022-07-05,AM Peak,737.5259577579727,2
Station_23,2022-07-06,AM Peak,659.5529777174326,2
Station_23,2022-07-07,AM Peak,708.2809732734768,2
Station_23,2022-07-08,AM Peak,743.6313842454192,2
Station_23,2022-07-09,Weekend/Holiday,1742.6988612153018,3
Station_23,2022-07-10,Weekend/Holiday,1784.857098076277,3
Station_23,2022-07-11,AM Peak,720.2958949710929,2
Station_23,2022-07-12,AM Peak,656.4173921499082,2
Station_23,2022-07-13,AM Peak,692.8389312381078,2
Station_23,2022-07-14,AM Peak,754.9924975259802,2
Station_23,2022-07-15,AM Peak,783.725797233122,2
Station_23,2022-07-16,Weekend/Holiday,1741.7449895636196,3
Station_23,2022-07-17,Weekend/Holiday,1651.969701911582,3
Station_23,2022-07-18,AM Peak,690.6998419291526,2
Station_23,2022-07-19,AM Peak,604.4126819450958,2
Station_23,2022-07-20,AM Peak,633.5536713182767,2
Station_23,2022-07-21,AM Peak,671.1590388695433,2
Station_23,2022-07-22,AM Peak,681.815164437812,2
Station_23,2022-07-23,Weekend/Holiday,1634.3452256786713,3
Station_23,2022-07-24,Weekend/Holiday,1631.2277708833763,3
Station_23,2022-07-25,AM Peak,678.3598303347177,2
Station_23,2022-07-26,AM Peak,724.2170457138011,2
Station_23,2022-07-27,AM Peak,735.6435324415722,2
Station_23,2022-07-28,AM Peak,768.3284856922088,2
Station_23,2022-07-29,AM Peak,770.8116723396793,2
Station_23,2022-07-30,Weekend/Holiday,1484.984923945051,3
Station_23,2022-07-31,Weekend/Holiday,1405.9712295854956,3
Station_23,2022-08-01,Weekend/Holiday,1467.4044009871,3
Station_23,2022-08-02,AM Peak,750.4435512013415,2
Station_23,2022-08-03,AM Peak,681.0957457693265,2
Station_23,2022-08-04,AM Peak,723.6954284899522,2
Station_23,2022-08-05,AM Peak,773.0713213050906,2
Station_23,2022-08-06,Weekend/Holiday,1612.477202546061,3
Station_23,2022-08-07,Weekend/Holiday,1521.6183926611116,3
Station_23,2022-08-08,AM Peak,759.5358811313927,2
Station_23,2022-08-09,AM Peak,665.2704959305295,2
Station_23,2022-08-11,AM Peak,621.2039056230503,2
Station_23,2022-08-12,AM Peak,708.4549422025382,2
Station_23,2022-08-13,Weekend/Holiday,1520.5888826358619,3
Station_23,2022-08-14,Weekend/Holiday,1482.1925238456688,3
Station_23,2022-08-15,AM Peak,711.4508428364413,2
Station_23,2022-08-16,AM Peak,649.9375619077199,2
Station_23,2022-08-17,AM Peak,641.7720334988384,2
Station_23,2022-08-18,AM Peak,826.2485902268401,2
Station_23,2022-08-19,AM Peak,973.1845279879474,2
Station_23,2022-08-20,Weekend/Holiday,1577.952003856874,3
Station_23,2022-08-21,Weekend/Holiday,1500.2657125730252,3
Station_23,2022-08-22,AM Peak,1037.4767794578052,2
Station_23,2022-08-23,AM Peak,1026.85123617937,2
Station_23,2022-08-24,AM Peak,1043.2372778687923,2
Station_23,2022-08-25,AM Peak,1008.4810187112527,2
Station_23,2022-08-26,AM Peak,914.2443057694387,2
Station_23,2022-08-27,Weekend/Holiday,1481.298364759342,3
Station_23,2022-08-28,Weekend/Holiday,1583.4627292608225,3
Station_23,2022-08-29,AM Peak,808.0377949837994,2
Station_23,2022-08-30,AM Peak,728.5083505736301,2
Station_23,2022-08-30,Midday,181.98346291996438,1
Station_23,2022-08-31,AM Peak,720.9798890095542,2
Station_23,2022-09-01,AM Peak,733.6368248156471,2
Station_23,2022-09-02,AM Peak,832.0930953289967,2
Station_23,2022-09-03,Weekend/Holiday,1603.4020471257209,3
Station_23,2022-09-04,Weekend/Holiday,1712.334677885322,3
Station_23,2022-09-05,Weekend/Holiday,1680.8731607174045,3
Station_23,2022-09-06,AM Peak,836.2833697349508,2
Station_23,2022-09-07,AM Peak,751.0410282292554,2
Station_23,2022-09-08,AM Peak,759.913686628003,2
Station_23,2022-09-09,AM Peak,838.9235489532887,2
Station_23,2022-09-10,Weekend/Holiday,1826.450684910772,4
Station_23,2022-09-11,Weekend/Holiday,1783.2672360507654,3
Station_23,2022-09-12,AM Peak,863.9109150687432,2
Station_23,2022-09-13,AM Peak,739.4536838071388,2
Station_23,2022-09-14,AM Peak,748.9757322372031,2
Station_23,2022-09-15,AM Peak,843.1980464389892,2
Station_23,2022-09-16,AM Peak,883.9526354233992,2
Station_23,2022-09-17,Weekend/Holiday,1713.6094583623171,3
Station_23,2022-09-18,Weekend/Holiday,1536.306256339869,3
Station_23,2022-09-19,AM Peak,905.6287979143981,2
Station_23,2022-09-20,AM Peak,863.6695650370011,2
Station_23,2022-09-21,AM Peak,884.4321991697531,2
Station_23,2022-09-22,AM Peak,932.8943590026856,2
Station_23,2022-09-23,AM Peak,983.7350557231132,2
Station_23,2022-09-24,Weekend/Holiday,1501.778967037355,3
Station_23,2022-09-25,Weekend/Holiday,1421.8844424355143,3
Station_23,2022-09-26,AM Peak,964.8983714293412,2
Station_23,2022-09-27,AM Peak,897.6161857484894,2
Station_23,2022-09-28,AM Peak,909.6640996409337,2
Station_23,2022-09-29,AM Peak,960.3212348445754,2
Station_23,2022-09-30,AM Peak,960.5134573450963,2
Station_23,2022-10-01,Weekend/Holiday,1269.6612611728651,3
Station_23,2022-10-02,Weekend/Holiday,1225.5447001632592,3
Station_23,2022-10-03,AM Peak,945.3273614617809,2
Station_23,2022-10-04,AM Peak,868.8033503269148,2
Station_23,2022-10-05,AM Peak,880.2381082526865,2
Station_23,2022-10-06,AM Peak,934.1920618391334,2
Station_23,2022-10-07,AM Peak,907.2727765370003,2
Station_23,2022-10-08,Weekend/Holiday,1237.1210541690255,3
Station_23,2022-10-09,Weekend/Holiday,1271.210180934435,3
Station_23,2022-10-10,Weekend/Holiday,1186.1508043056226,2
Station_23,2022-10-11,AM Peak,878.1741334934244,2
Station_23,2022-10-12,AM Peak,805.6183615232488,2
Station_23,2022-10-13,AM Peak,867.9270293936984,2
Station_23,2022-10-14,AM Peak,924.537364539862,2
Station_23,2022-10-15,Weekend/Holiday,1232.5309565931805,3
Station_23,2022-10-16,Weekend/Holiday,1231.1239118272072,3
Station_23,2022-10-17,AM Peak,904.179456925772,2
Station_23,2022-10-18,AM Peak,868.8808303516228,2
Station_23,2022-10-19,AM Peak,827.6427348644881,2
Station_23,2022-10-20,AM Peak,799.7402300889205,2
Station_23,2022-10-21,AM Peak,770.7788265143945,2
Station_23,2022-10-22,Weekend/Holiday,1173.304726339702,2
